HDFS,база данных,роль,группа,Вид учетной записи,учетная запись,YARN
,internal_cod16_client_hist,r_dc_internal_cod16_client_hist_ro,g_dc_d_internal_cod16_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod18_client_hist,r_dc_internal_cod18_client_hist_ro,g_dc_d_internal_cod18_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod38_client_hist,r_dc_internal_cod38_client_hist_ro,g_dc_d_internal_cod38_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod40_client_hist,r_dc_internal_cod40_client_hist_ro,g_dc_d_internal_cod40_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod42_client_hist,r_dc_internal_cod42_client_hist_ro,g_dc_d_internal_cod42_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod44_client_hist,r_dc_internal_cod44_client_hist_ro,g_dc_d_internal_cod44_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod49_client_hist,r_dc_internal_cod49_client_hist_ro,g_dc_d_internal_cod49_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod52_client_hist,r_dc_internal_cod52_client_hist_ro,g_dc_d_internal_cod52_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod54_client_hist,r_dc_internal_cod54_client_hist_ro,g_dc_d_internal_cod54_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod55_client_hist,r_dc_internal_cod55_client_hist_ro,g_dc_d_internal_cod55_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod67_client_hist,r_dc_internal_cod67_client_hist_ro,g_dc_d_internal_cod67_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod70_client_hist,r_dc_internal_cod70_client_hist_ro,g_dc_d_internal_cod70_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod77_client_hist,r_dc_internal_cod77_client_hist_ro,g_dc_d_internal_cod77_client_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod13_irbis,r_dc_internal_cod13_irbis_ro,g_dc_d_internal_cod13_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod16_irbis,r_dc_internal_cod16_irbis_ro,g_dc_d_internal_cod16_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod18_irbis,r_dc_internal_cod18_irbis_ro,g_dc_d_internal_cod18_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod38_irbis,r_dc_internal_cod38_irbis_ro,g_dc_d_internal_cod38_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod40_irbis,r_dc_internal_cod40_irbis_ro,g_dc_d_internal_cod40_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod42_irbis,r_dc_internal_cod42_irbis_ro,g_dc_d_internal_cod42_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod44_irbis,r_dc_internal_cod44_irbis_ro,g_dc_d_internal_cod44_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod49_irbis,r_dc_internal_cod49_irbis_ro,g_dc_d_internal_cod49_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod52_irbis,r_dc_internal_cod52_irbis_ro,g_dc_d_internal_cod52_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod54_irbis,r_dc_internal_cod54_irbis_ro,g_dc_d_internal_cod54_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod55_irbis,r_dc_internal_cod55_irbis_ro,g_dc_d_internal_cod55_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod67_irbis,r_dc_internal_cod67_irbis_ro,g_dc_d_internal_cod67_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod70_irbis,r_dc_internal_cod70_irbis_ro,g_dc_d_internal_cod70_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod77_irbis,r_dc_internal_cod77_irbis_ro,g_dc_d_internal_cod77_irbis_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod13_irbis_hist,r_dc_internal_cod13_irbis_hist_ro,g_dc_d_internal_cod13_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod16_irbis_hist,r_dc_internal_cod16_irbis_hist_ro,g_dc_d_internal_cod16_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod18_irbis_hist,r_dc_internal_cod18_irbis_hist_ro,g_dc_d_internal_cod18_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod38_irbis_hist,r_dc_internal_cod38_irbis_hist_ro,g_dc_d_internal_cod38_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod40_irbis_hist,r_dc_internal_cod40_irbis_hist_ro,g_dc_d_internal_cod40_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod42_irbis_hist,r_dc_internal_cod42_irbis_hist_ro,g_dc_d_internal_cod42_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod44_irbis_hist,r_dc_internal_cod44_irbis_hist_ro,g_dc_d_internal_cod44_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod49_irbis_hist,r_dc_internal_cod49_irbis_hist_ro,g_dc_d_internal_cod49_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod52_irbis_hist,r_dc_internal_cod52_irbis_hist_ro,g_dc_d_internal_cod52_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod54_irbis_hist,r_dc_internal_cod54_irbis_hist_ro,g_dc_d_internal_cod54_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod55_irbis_hist,r_dc_internal_cod55_irbis_hist_ro,g_dc_d_internal_cod55_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod67_irbis_hist,r_dc_internal_cod67_irbis_hist_ro,g_dc_d_internal_cod67_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod70_irbis_hist,r_dc_internal_cod70_irbis_hist_ro,g_dc_d_internal_cod70_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_cod77_irbis_hist,r_dc_internal_cod77_irbis_hist_ro,g_dc_d_internal_cod77_irbis_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_sberbank_hooks,r_dc_internal_tsm_sberbank_hooks_ro,g_dc_d_internal_tsm_sberbank_hooks_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_transact,r_dc_internal_tsm_transact_ro,g_dc_d_internal_tsm_transact_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_ug_sbb,r_dc_internal_tsm_ug_sbb_ro,g_dc_d_internal_tsm_ug_sbb_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_kladr,r_dc_internal_tsm_kladr_ro,g_dc_d_internal_tsm_kladr_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_prodcat,r_dc_internal_tsm_prodcat_ro,g_dc_d_internal_tsm_prodcat_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_sberbank_hooks_hist,r_dc_internal_tsm_sberbank_hooks_hist_ro,g_dc_d_internal_tsm_sberbank_hooks_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_transact_hist,r_dc_internal_tsm_transact_hist_ro,g_dc_d_internal_tsm_transact_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_ug_sbb_hist,r_dc_internal_tsm_ug_sbb_hist_ro,g_dc_d_internal_tsm_ug_sbb_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_kladr_hist,r_dc_internal_tsm_kladr_hist_ro,g_dc_d_internal_tsm_kladr_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_prodcat_hist,r_dc_internal_tsm_prodcat_hist_ro,g_dc_d_internal_tsm_prodcat_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_sme,r_dc_internal_tsmsmp_sme_ro,g_dc_d_internal_tsmsmp_sme_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_sme_data,r_dc_internal_tsmsmp_sme_data_ro,g_dc_d_internal_tsmsmp_sme_data_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_sme_hooks,r_dc_internal_tsmsmp_sme_hooks_ro,g_dc_d_internal_tsmsmp_sme_hooks_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_smeprodcat,r_dc_internal_tsmsmp_smeprodcat_ro,g_dc_d_internal_tsmsmp_smeprodcat_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_ug_sbb,r_dc_internal_tsmsmp_ug_sbb_ro,g_dc_d_internal_tsmsmp_ug_sbb_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_sme_hist,r_dc_internal_tsmsmp_sme_hist_ro,g_dc_d_internal_tsmsmp_sme_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_sme_data_hist,r_dc_internal_tsmsmp_sme_data_hist_ro,g_dc_d_internal_tsmsmp_sme_data_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_sme_hooks_hist,r_dc_internal_tsmsmp_sme_hooks_hist_ro,g_dc_d_internal_tsmsmp_sme_hooks_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_smeprodcat_hist,r_dc_internal_tsmsmp_smeprodcat_hist_ro,g_dc_d_internal_tsmsmp_smeprodcat_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsmsmp_ug_sbb_hist,r_dc_internal_tsmsmp_ug_sbb_hist_ro,g_dc_d_internal_tsmsmp_ug_sbb_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_kladr,r_dc_internal_tsm_express_kladr_ro,g_dc_d_internal_tsm_express_kladr_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_prodcat,r_dc_internal_tsm_express_prodcat_ro,g_dc_d_internal_tsm_express_prodcat_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_sberbank_hooks,r_dc_internal_tsm_express_sberbank_hooks_ro,g_dc_d_internal_tsm_express_sberbank_hooks_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_transact,r_dc_internal_tsm_express_transact_ro,g_dc_d_internal_tsm_express_transact_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_ugg_sbb,r_dc_internal_tsm_express_ugg_sbb_ro,g_dc_d_internal_tsm_express_ugg_sbb_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_kladr_hist,r_dc_internal_tsm_express_kladr_hist_ro,g_dc_d_internal_tsm_express_kladr_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_prodcat_hist,r_dc_internal_tsm_express_prodcat_hist_ro,g_dc_d_internal_tsm_express_prodcat_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_sberbank_hooks_hist,r_dc_internal_tsm_express_sberbank_hooks_hist_ro,g_dc_d_internal_tsm_express_sberbank_hooks_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_transact_hist,r_dc_internal_tsm_express_transact_hist_ro,g_dc_d_internal_tsm_express_transact_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tsm_express_ugg_sbb_hist,r_dc_internal_tsm_express_ugg_sbb_hist_ro,g_dc_d_internal_tsm_express_ugg_sbb_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_rsa_fl_rsa_core,r_dc_internal_rsa_fl_rsa_core_ro,g_dc_d_internal_rsa_fl_rsa_core_ro,ТУЗ,u_dc_s_custom_rb,
,internal_rsa_fl_rsa_core_hist,r_dc_internal_rsa_fl_rsa_core_hist_ro,g_dc_d_internal_rsa_fl_rsa_core_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_spoobk2_spoobk,r_dc_internal_spoobk2_spoobk_ro,g_dc_d_internal_spoobk2_spoobk_ro,ТУЗ,u_dc_s_custom_rb,
,internal_spoobk2_spoobk_hist,r_dc_internal_spoobk2_spoobk_hist_ro,g_dc_d_internal_spoobk2_spoobk_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_stoplist_cl,r_dc_internal_stoplist_cl_ro,g_dc_d_internal_stoplist_cl_ro,ТУЗ,u_dc_s_custom_rb,
,internal_stoplist_nsi,r_dc_internal_stoplist_nsi_ro,g_dc_d_internal_stoplist_nsi_ro,ТУЗ,u_dc_s_custom_rb,
,internal_stoplist_cl_hist,r_dc_internal_stoplist_cl_hist_ro,g_dc_d_internal_stoplist_cl_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_stoplist_nsi_hist,r_dc_internal_stoplist_nsi_hist_ro,g_dc_d_internal_stoplist_nsi_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_smartvista_cfs_depot,r_dc_internal_smartvista_cfs_depot_ro,g_dc_d_internal_smartvista_cfs_depot_ro,ТУЗ,u_dc_s_custom_rb,
,internal_smartvista_cfs_depot_hist,r_dc_internal_smartvista_cfs_depot_hist_ro,g_dc_d_internal_smartvista_cfs_depot_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_kurscur_currency,r_dc_internal_kurscur_currency_ro,g_dc_d_internal_kurscur_currency_ro,ТУЗ,u_dc_s_custom_rb,
,internal_kurscur_currency_hist,r_dc_internal_kurscur_currency_hist_ro,g_dc_d_internal_kurscur_currency_hist_ro,ТУЗ,u_dc_s_custom_rb,
,dwh_crmuakb,r_dc_dwh_crmuakb_ro,g_dc_d_dwh_crmuakb_ro,ТУЗ,u_dc_s_custom_rb,
,dwh_crmuakb_hist,r_dc_dwh_crmuakb_hist_ro,g_dc_d_dwh_crmuakb_hist_ro,ТУЗ,u_dc_s_custom_rb,
,dwh_odsb_sandbox,r_dc_dwh_odsb_sandbox_ro,g_dc_d_dwh_odsb_sandbox_ro,ТУЗ,u_dc_s_custom_rb,
,dwh_odsb_sandbox_hist,r_dc_dwh_odsb_sandbox_hist_ro,g_dc_d_dwh_odsb_sandbox_hist_ro,ТУЗ,u_dc_s_custom_rb,
,dwh_uakbem,r_dc_dwh_uakbem_ro,g_dc_d_dwh_uakbem_ro,ТУЗ,u_dc_s_custom_rb,
,ess_bdm_kfl,r_dc_ess_bdm_kfl_ro,g_dc_d_ess_bdm_kfl_ro,ТУЗ,u_dc_s_custom_rb,
,ess_bdm_kfl_stg,r_dc_3ls_ro,g_dc_d_3ls_ro,ТУЗ,u_dc_s_custom_rb,
,ess_bdm_kfl_hist,r_dc_ess_bdm_kfl_hist_ro,g_dc_d_ess_bdm_kfl_hist_ro,ТУЗ,u_dc_s_custom_rb,
,internal_rpzps_pcb,r_dc_internal_rpzps_pcb_ro,g_dc_d_internal_rpzps_pcb_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tpiiarc_cfs_sb,r_dc_internal_tpiiarc_cfs_sb_ro,g_dc_d_internal_tpiiarc_cfs_sb_ro,ТУЗ,u_dc_s_custom_rb,
,internal_tpiiarc_cloud_cfs_sb,r_dc_internal_tpiiarc_cloud_cfs_sb_ro,g_dc_d_internal_tpiiarc_cloud_cfs_sb_ro,ТУЗ,u_dc_s_custom_rb,
,external_yandexmarket,r_dc_external_yandexmarket_ro,g_dc_d_external_yandexmarket_ro,ТУЗ,u_dc_s_custom_rb,
,external_clickstream,r_dc_external_clickstream_ro,g_dc_d_external_clickstream_ro,ТУЗ,u_dc_s_custom_rb,
,team_masspers,r_dc_team_masspers_ro,g_dc_d_team_masspers_ro,ТУЗ,u_dc_s_custom_rb,
,team_masspers,r_dc_team_masspers_rw,g_dc_d_team_masspers_rw,Пользователь,,
,dzo_spasibo,r_dc_dzo_spasibo_ro,g_dc_d_dzo_spasibo_ro,ТУЗ,u_dc_s_custom_rb,
,dzo_spasibo_hist,r_dc_dzo_spasibo_hist_ro,g_dc_dzo_spasibo_hist_ro,ТУЗ,u_dc_s_custom_rb,
/data/custom/rb/ds/pa,custom_rb_ds,r_dc_custom_team_rozn_rw,g_dc_d_custom_team_rozn_rw,ТУЗ,u_dc_s_custom_rb,
/data/custom/rb/ds/pa,custom_rb_ds,r_dc_3ls_ro,g_dc_d_3ls_ro,Пользователь,,
/data/custom/rb/ds/pa,custom_rb_ds,r_dc_custom_rb_ds_ro,g_dc_d_custom_rb_clickstream_ro,Пользователь,,
/data/custom/rb/ds/stg,custom_rb_ds_stg,r_dc_custom_team_rozn_rw,g_dc_d_custom_team_rozn_rw,ТУЗ,u_dc_s_custom_rb,
/data/custom/rb/ds/stg,custom_rb_ds_stg,r_dc_3ls_ro,g_dc_d_3ls_ro,Пользователь,,
